review_id;review_date;review_text;rating;country;language;verified;review_length;year;month;post_betsy;period;sentiment
634efebd377e522e3152a993;10/18/2022 21:30;I had an Excellent experience w/Better.com mortgage. My loan processor ?à?Hillary Hall?àô was fast to respond to any questions I had.  I loved the easy ?à?On-Line?àô Application. I uploaded all the required documents.  I got a confirmation that everything was received and under review by the loan underwriting department. I was told to check the online ?à?status?àô every day, which I did. They did have a few questions on some of the documents I submitted, so I had to provide additional documentation.  A week or two later, I got a message from them telling that my ?à?loan has been approved?àô, AND they were going to be able to close early!  A few days later, a notary company called me to say they had all my mortgage loan documents, and were ready to meet with me at my convenience, so I could sign them & they could notarize them.  I was expecting a lot more hassle. My mortgage application was started and closed in 25 days.  Amazing.  No problems at all.;5;US;en;FALSE;948;2022;10/1/2022;0;Pre-Betsy;0,9604
634589179b12f67dfede2bcb;10/11/2022 17:17;Grace expediently got me on track for the loan that met my needs, making it easy to consolidate some higher interest debt while taking some cash out of my home's equity to help pay for my daughter's college tuition.;5;US;en;FALSE;215;2022;10/1/2022;0;Pre-Betsy;0,8176
63456292377e522e314bdf38;10/11/2022 14:33;Process was easy, efficient, and the team was clear on next steps throughout. This is now my third mortgage/refinance done with Better and the process gets easier each time.;5;US;en;FALSE;173;2022;10/1/2022;0;Pre-Betsy;0,9186
63455d7d9b12f67dfeddf784;10/11/2022 14:11;Great experience! Loved the detailed yet simple online application process and competitive rates.;5;US;en;FALSE;97;2022;10/1/2022;0;Pre-Betsy;0,8748
634493479b12f67dfedd7c48;10/10/2022 23:48;Everything went very smoothly. Ruby was great at guiding me through the process and the technical prowess of the product is obvious.;5;US;en;FALSE;132;2022;10/1/2022;0;Pre-Betsy;0,6249
634473fc377e522e314b4546;10/10/2022 21:35;"Overall had a good experience. They did the process smoothly; no problems. My only gripe was it was a little hard to get a person to speak to regarding the mortgage if I had questions.";5;US;en;FALSE;184;2022;10/1/2022;0;Pre-Betsy;0,6188
63444509377e522e314b0512;10/10/2022 18:15;"We had a great experience in closing our loan with Better Mortgage. Process was easy did not have any issues dealing with out of state lender via internet.
I would recommend Better Mortgage to anyone looking to finance there home.";5;US;en;FALSE;230;2022;10/1/2022;0;Pre-Betsy;0,936
63438e21350baeeabe656a55;10/10/2022 5:14;Eric is a top notch loan consultant that made me a believer in Better mortgage. As a small real estate investor, he gave me the best rate, best terms and ultimately the best service (his team included of course). Give Eric and Better a try and you?àôll see why they truly are Better in so many ways.  Thank you!;5;US;en;FALSE;309;2022;10/1/2022;0;Pre-Betsy;0,9819
63436c61b67840c2ab2cbb92;10/10/2022 2:50;Very easy and convenient experience in refinancing our mortgage. Lance and his team were easily accessible and able and willing to answer questions and guide us through the hole process. We never had to leave our home. The appraisal was coordinated by Better and the closing was in our home - both at our convenience.;5;US;en;FALSE;317;2022;10/1/2022;0;Pre-Betsy;0,8244
6343003fb67840c2ab2c86ab;10/9/2022 19:09;Choosing a good mortgage lender is crucial, whether you?àôre buying a home for the first time or refinancing an existing loan. BETTER checks all the boxes and is consistently your best choice.;5;US;en;FALSE;190;2022;10/1/2022;0;Pre-Betsy;0,8941
6342d236b67840c2ab2c6394;10/9/2022 15:52;I didn't expect Better to be this good. I decided to use Better because of their (much) better interest rates. Their customer service was excellent. Even my agent and title company were pleasantly surprised after having difficulties with other online lenders.;5;US;en;FALSE;259;2022;10/1/2022;0;Pre-Betsy;0,9457
6342917f350baeeabe64e131;10/9/2022 11:16;I Refi my house with Low interest in the market, lower closings costs,  I am very happy, with my new loan I save $6,500 annually,  Thank you fir your excellent services;5;US;en;FALSE;168;2022;10/1/2022;0;Pre-Betsy;0,92
63422205b67840c2ab2c13d2;10/9/2022 3:21;The entire refi process was so easy and everyone was so helpful, professional, and informative.;5;US;en;FALSE;95;2022;10/1/2022;0;Pre-Betsy;0,8104
6341f291b67840c2ab2c0945;10/8/2022 23:58;Better is terrible. I had a horrible experience top to bottom buying a home last October. They not only made mistakes every step of the way (mistakes are understandable, but at some point you have to be competent), they handled their misteps with horrible communication and internal finger pointing. I wouldn't recommend Better to my worst enemy. Avoid at all costs;1;US;en;FALSE;365;2022;10/1/2022;0;Pre-Betsy;-0,9748
6341b5b6b67840c2ab2be60c;10/8/2022 19:39;"I had a fantastic experience working with Elie Khouri at Better.com. I?àôve done several refi?àôs and property purchases over the years. The lending process has ALWAYS been a nightmare!! My experience has left me feeling awful and blindsided. 
Working with Elie Khouri at Better.com was an ABSOLUTE PLEASURE!! I would recommend Mr Khouri to anyone at any stage of their lending process.";5;US;en;FALSE;382;2022;10/1/2022;0;Pre-Betsy;0,8807
6341b1efb67840c2ab2be2b7;10/8/2022 19:22;Quick and easy. Evan was the most responsive agent I have ever felt with. Excellent customer service.;5;US;en;FALSE;101;2022;10/1/2022;0;Pre-Betsy;0,8553
6341a9be350baeeabe64867c;10/8/2022 18:47;Very easy, totally electronic experience. No surprises and closed on schedule. Reps maintained contact throughout and answered any questions promptly.;5;US;en;FALSE;150;2022;10/1/2022;0;Pre-Betsy;0,4197
6341a675350baeeabe648400;10/8/2022 18:33;Because of a mistake that Better Mortgage, one of my payoffs was late and caused a $831 extra payment that I had to make.  I tried to contact Better Mortgage and my mortgage consultant Tania Monjazeb was no longer available after the closing.  I was very disheartened with that lack of follow up.;2;US;en;FALSE;296;2022;10/1/2022;0;Pre-Betsy;-0,5563
634189d9b67840c2ab2bc2d9;10/8/2022 16:31;"I?àôve purchased and sold many homes over the years and my experience with Best was the easiest and quickest.  The team is very responsive and promptly respond to queries.  

I never was concerned about progress with my loan because the electronic tracking form was easy to understand and I was able to see the completed tasks and the uncompleted tasks.";5;US;en;FALSE;351;2022;10/1/2022;0;Pre-Betsy;0,9381
634189ba350baeeabe646d0b;10/8/2022 16:31;My experience with Better Mortgage was great. My contact was Sarah Hoogerhyde she was awesome! When I had questions and problems she solved them quickly and professionally.;5;US;en;FALSE;172;2022;10/1/2022;0;Pre-Betsy;0,8955
634188cb350baeeabe646c4d;10/8/2022 16:27;"Doing this refi was the easiest I have ever done.  The agent was sooooo helpful and knowledgable.  I made appointments to talk to her and get answers to questions which I loved!!!  No ""on hold"" for hours.  The process was totally painless and I was able to get the absolute best rate with the agents help. I can't say enough good things about this company and my agent.";5;US;en;FALSE;369;2022;10/1/2022;0;Pre-Betsy;0,9448
63417e08b67840c2ab2bb961;10/8/2022 15:41;Our house is well over 100 years old and the time had arrived to tackle a few major projects. We contacted the folks at Better . com to inquire how their process worked. We answered a couple questions, mostly what we had in mind and qualifiers. Once that was in place, a series of documents were requested and we returned via a secure upload procedure. The entire process was online and by phone until the actual closing, very seamless and when questions arose, the Better staff was quick to get us the answers we needed to move ahead. The closing was scheduled at a time & day of our choosing with a local closing agent. We couldn't be more pleased with how this whole process moved along from 1st contact to closing.;5;US;en;FALSE;718;2022;10/1/2022;0;Pre-Betsy;0,7702
6341732cb67840c2ab2bb0b8;10/8/2022 14:55;"Better made the home buying process so easy!

I was able to submit the required documents whenever I had a few moments. 

They were quick to respond to questions and the website was easy to use.";5;US;en;FALSE;194;2022;10/1/2022;0;Pre-Betsy;0,87
63416f31b67840c2ab2bad93;10/8/2022 14:38;It was amazing.   Very smooth process.  Stephanie and her team were great to work with.  Kept us informed of tasks, timeline, etc.  I highly recommend Better and have done so since our experience with them in 2021.;5;US;en;FALSE;214;2022;10/1/2022;0;Pre-Betsy;0,9309
6340ee64350baeeabe640ead;10/8/2022 5:28;Sasha and team at better mortgage did a great job getting the mortgage done right in time. Appreciate the quick turnaround, responsiveness, co-ordination and helping to get this done. On an interaction level I had lot of questions and clarifications and the team promptly answered them. Overall great experience by the team on ground. Thanks Better !;5;US;en;FALSE;350;2022;10/1/2022;0;Pre-Betsy;0,9686
6340eac8350baeeabe640e11;10/8/2022 5:13;The easiest refinance process ever. The workflow made it so easy to upload documents. Thanks for a quick turnaround;5;US;en;FALSE;115;2022;10/1/2022;0;Pre-Betsy;0,857
6340ccf2350baeeabe640949;10/8/2022 3:05;Excellent team to deal with throughout process. Answered any questions I had and were very professional.highly recommended.;5;US;en;FALSE;123;2022;10/1/2022;0;Pre-Betsy;0,6983
6340ca5fb67840c2ab2b5e06;10/8/2022 2:54;I was afraid of buying a home because the loan process was so confusing. Better was so simple the people there were there every step of the way and we?àôre always so helpful. This experience was so great.;5;US;en;FALSE;202;2022;10/1/2022;0;Pre-Betsy;0,8896
6340ac9bb67840c2ab2b56fd;10/8/2022 0:47;My husband and I refinanced though better mortgage for a lower interest rate. We had a great loan advisor and an easy experience. It was all online and we had someone come to our house for to sign the final paperwork. I did look around at better rates with 3 other companies and no one even got close to the rate we got!;5;US;en;FALSE;320;2022;10/1/2022;0;Pre-Betsy;0,9134
6340a670b67840c2ab2b54d1;10/8/2022 0:21;I had a wonderful experience with better mortgage. They are so helpful. Everything was line up so i was wondering or confused that wat the next step is. What happened what gonna happen what the next step gonna be everything was there and explained. Ppl was telling me how i made a mistake to get bank online and i was new. But they helped in every step and make everything for me(first time buyer). Thank you very much michelle shah and all the team.;5;US;en;FALSE;450;2022;10/1/2022;0;Pre-Betsy;0,7585
6340a01ab67840c2ab2b522d;10/7/2022 23:54;I honestly had a wonderful experience from start to finish. I was able to close within 30 days without too many hiccups. The only frustration that I experienced was having to schedule times to meet with my loan officer which would prove to be difficult during crunch time of getting in all paperwork on time,  but it got done.  My Better realtor C.Watkins was a dream come true... she was patient, dedicated, and understanding. So, overall I'm a happy new homeowner!;5;US;en;FALSE;466;2022;10/1/2022;0;Pre-Betsy;0,9635
63409c00350baeeabe63fb1e;10/7/2022 23:37;"Each step Better Mortgage was holding our hand.
They were very thorough in their dealing with us.
I highly recommend them.";5;US;en;FALSE;122;2022;10/1/2022;0;Pre-Betsy;0,8357
634096a7b67840c2ab2b4d64;10/7/2022 23:14;"This was, hands down, the best mortgage experience ever (and I?àôve been through quite a few).
I wasn?àôt sure what to expect from the process, but Better Mortgage and the team that supported my process made it easy every step of the way. Between texts, calls, emails and online chats they had me covered at all times.";5;US;en;FALSE;314;2022;10/1/2022;0;Pre-Betsy;0,9313
6340968c350baeeabe63f82f;10/7/2022 23:13;Loan Officer was always quick to respond to my questions.  Whole process was quick and went smoothly!;5;US;en;FALSE;101;2022;10/1/2022;0;Pre-Betsy;0
634095dd350baeeabe63f7c8;10/7/2022 23:10;The whole process was fast and seem less. Except maybe for some minor hiccups with the insurance and docs.;5;US;en;FALSE;106;2022;10/1/2022;0;Pre-Betsy;0
63408fff350baeeabe63f405;10/7/2022 22:45;Better is an excellent company. The process for getting a mortgage refinance was very clear, transparent and fast. I highly recommend using their services!;5;US;en;FALSE;155;2022;10/1/2022;0;Pre-Betsy;0,9114
63408fcbb67840c2ab2b4905;10/7/2022 22:44;I was a first time homebuyer and not sure what to expect of the process. All I can say is that the process could not have been any easier. I loved doing it all online but also knowing I had access to real people when I had questions or concerns. I will absolutely use Better on any future real estate purchases.;5;US;en;FALSE;311;2022;10/1/2022;0;Pre-Betsy;0,7985
63408b9bb67840c2ab2b4644;10/7/2022 22:27;GREAT EXPERIENCE WITH BETTER MORTGAGE LANCE ZACARIAS WAS EXTREMELY KNOWLEDGEABLE AND HELPFUL WITH THE FULL PROCESS FROM START TO FINISH.;5;US;en;FALSE;136;2022;10/1/2022;0;Pre-Betsy;0,8768
63408b83350baeeabe63f125;10/7/2022 22:26;My experience with my refi was great with Better. I highly recommend. Thank you;5;US;en;FALSE;79;2022;10/1/2022;0;Pre-Betsy;0,9113
63408b75350baeeabe63f119;10/7/2022 22:26;Love Meg!  Amazing follow up. 100% truth in lending.  ??èÜ;5;US;en;FALSE;55;2022;10/1/2022;0;Pre-Betsy;0,8908
634089d1350baeeabe63f001;10/7/2022 22:19;The process was really smooth with great communication.  If you have all of your paperwork in order, everything moves along pretty fast. Tarun, my rep was great!;5;US;en;FALSE;161;2022;10/1/2022;0;Pre-Betsy;0,9178
63408937350baeeabe63ef9f;10/7/2022 22:16;I?àôve been in Real Estate for 30+ years and Tyler was a true joy to work with. I?àôve been a Broker, Own an escrow company, and own a 1031 Accommodator company. I know real estate and what can go wrong in a transaction. Tyler looked out for me and helped myself and my wife through this stressful process. I couldn?àôt have been happier with the outcome. Use this company and Tyler. Both were great to work with.;5;US;en;FALSE;407;2022;10/1/2022;0;Pre-Betsy;0,7978
6340886bb67840c2ab2b441d;10/7/2022 22:13;I worked primarily with Jonathan Tramotano and Kim Taylor and they were both awesome!  We were moving from WA to AK and they made sure everything went smoothly.  I would highly recommend Better for your next mortgage.;5;US;en;FALSE;217;2022;10/1/2022;0;Pre-Betsy;0,9129
63408831b67840c2ab2b43fb;10/7/2022 22:12;It was a very simple and comprehensive experience!;5;US;en;FALSE;50;2022;10/1/2022;0;Pre-Betsy;0,3727
6340879e350baeeabe63ee7e;10/7/2022 22:10;Joshua H was great very tentative and answered all of our questions my refinance process was done in 30 days Flat...5 Stars??í?;5;US;en;FALSE;124;2022;10/1/2022;0;Pre-Betsy;0,6249
63408762b67840c2ab2b4367;10/7/2022 22:09;Chris was a great help and we loved working with him!;5;US;en;FALSE;53;2022;10/1/2022;0;Pre-Betsy;0,8999
634086ecb67840c2ab2b4311;10/7/2022 22:07;Anthony was fantastic in guiding me through the process. Also was resourceful in fixing a possible documentation issue that could have slowed things down.;5;US;en;FALSE;154;2022;10/1/2022;0;Pre-Betsy;0,5574
63408669b67840c2ab2b42c1;10/7/2022 22:04;This was our first time buying a home, and the process was smooth with Joey! We are in love with our dream home!;5;US;en;FALSE;112;2022;10/1/2022;0;Pre-Betsy;0,7772
63406147b67840c2ab2b21e7;10/7/2022 19:26;Easy and straightforward process! Really appreciate all the support.;5;US;en;FALSE;68;2022;10/1/2022;0;Pre-Betsy;0,8353
633fb504b67840c2ab2a778f;10/7/2022 7:11;"Better Mortgage is answer to dream come true.
I have been thinking of buying a home of my own for a while, i spoke to some lenders but i wasn't comfortable with their rate, terms and conditions, not until i stumbled on BETTER MORTAGE online, i decided to give it a try. I was amazed at the speed at which i was able to conclude the home purchase between mid-July 2022 to August 31, 2022, when i closed my home purchase. It was a fantastic experience working with Joel, my loan officer. The professionalism displayed by the entire team is top notch compared to my experience with a particular lender whom i wont quote here. It's my pleasure to introduce and recommend BETTER MORTGAGE to potential borrowers. With them you are assured an excellent and speed service.";5;US;en;FALSE;764;2022;10/1/2022;0;Pre-Betsy;0,991
633f89eeb67840c2ab2a6e82;10/7/2022 4:07;My experience  with Better  just kept getting better and better. We could not be more pleased. The team was  responsive  and understanding. Buying  a new home  can be stressful. The Better team took away some of that stress. They were knowledgeable and helpful. My Realtor was also very impressed. Aimee  was hesitant when I said I was going with an online company. But she is singing your praises now. The online process was streamlined and easy to use. Thanks so much!;5;US;en;FALSE;470;2022;10/1/2022;0;Pre-Betsy;0,9576
633f667cb67840c2ab2a66d5;10/7/2022 1:36;The online portal provides for a smooth  experience throughout the entire process.  You are able to see the exact interest rates for your particular purchase price ahead of time so the process is very transparent as well.  The loan officers are very knowledgeable and responsive. I would use Better Mortgage again for my next mortgage and I recommend them to others looking for a hassle free mortgage experience.;5;US;en;FALSE;412;2022;10/1/2022;0;Pre-Betsy;0,9416
633f150f350baeeabe62d9f0;10/6/2022 19:49;"I had a great experience with everyone at Better mortgages. They were knowledgeable and so detailed along every step of the way. 
Olivia was so kind and patient.
Justin was on top of every detail. 
And they really can help find you the best product for home loans";5;US;en;FALSE;263;2022;10/1/2022;0;Pre-Betsy;0,9654
633f10fbb67840c2ab2a2902;10/6/2022 19:31;I will say the whole mortgage process is very good and my lender agent is extremely helpful and patient to answer all my questions. The only thing is that the communication with title company caused some misunderstanding.;5;US;en;FALSE;221;2022;10/1/2022;0;Pre-Betsy;0,5402
633f025eb67840c2ab2a1691;10/6/2022 18:29;Better.com was very responsive and always had the next step in my mortgage process ready for me as soon as the previous one was cleared.  If I got confused about anything there was always somebody ready to call me and clear things up.  Their website was incredibly intuitive with a list of done, in progress and unstarted tasks.  All steps well well integrated with their website.  Smooth from start to finish.;5;US;en;FALSE;410;2022;10/1/2022;0;Pre-Betsy;0,9259
633ef97fb67840c2ab2a0ac4;10/6/2022 17:51;"Better Is a company that makes the document submittal very easy which is great on a purchase as big as a home yet they lack heavyly on communication skills, accountability, responsiveness, reaction, proaction and level of answer. 
Their communication platform has so many layers that makes it very frustrating.
They have a system of tickets where they tag the people who they think is involved in give you an answer on any giving topic, but we often encountered that our inquiries were not been taking care of because the designated people was out of office.";2;US;en;FALSE;558;2022;10/1/2022;0;Pre-Betsy;0,0279
633ef133350baeeabe62ac75;10/6/2022 17:16;Absolutely fantastic all around. I always had quick access to a real person whether on chat or phone within minutes. The website is so clear to understand and everything moved so quick we closed a week early. Will recommended to anyone! Wish I used them on my first purchase.;5;US;en;FALSE;275;2022;10/1/2022;0;Pre-Betsy;0,9012
633ef036b67840c2ab29fec8;10/6/2022 17:11;Super helpful and efficient!;5;US;en;FALSE;28;2022;10/1/2022;0;Pre-Betsy;0,8687
633eef51b67840c2ab29fda9;10/6/2022 17:08;We went with Better when none of the other lenders we were shopping around with could come close to their rate/credits. We had a little less than a month left until closing and the other lenders told us that Better would not be able to meet that deadline. They were ready to close with a week to spare.;5;US;en;FALSE;302;2022;10/1/2022;0;Pre-Betsy;0,8074
633eee1f350baeeabe62a8a6;10/6/2022 17:02;Wonderful experience! Love the customer service and the attention to detail;5;US;en;FALSE;75;2022;10/1/2022;0;Pre-Betsy;0,8478
633ed89b350baeeabe628ecf;10/6/2022 15:31;Better always, always responded to my emails and calls in a timely manner.  They did not leave me hanging on what to do.  This was important to me as you don?àôt buy a house every day and there are a lot of questions.  They also worked well with my realtor.;5;US;en;FALSE;255;2022;10/1/2022;0;Pre-Betsy;0,7139
633e3df13d107cfdfcd42ee4;10/6/2022 4:31;I found Better to be a great mortgage company to work with.  They looked at my family?àôs needs and made it happen!   Very grateful for the quick response each step of the way!;5;US;en;FALSE;174;2022;10/1/2022;0;Pre-Betsy;0,8974
633e2f654a5fff53cad7b85f;10/6/2022 3:29;"better.com made the painful process of buying a home SO much easier! Gone are the days of mind numbing piles of ?à?to do?àù lists. The bite size chunks of tasks assigned are simple and clear. No question of what you need to do, it?àôs all there. 

And Jesse, my advisor was awesome to work with. Professional, funny, quick response, a really nice person that if/when I buy my next home will HAVE to be my go to guy!";5;US;en;FALSE;409;2022;10/1/2022;0;Pre-Betsy;0,8968
6323e5477f7a8621ee5cfd83;9/16/2022 4:53;"Good company. Their staff was nice and mostly knowledgeable. My only issue was that I had to pay $600 for an appraisal just to compare lenders. I went with the other lender and couldn?àôt figure out how to get my $600 refunded.  A year later I finally filed a complaint with BBB and they quickly issued a refund. Highly unusual that you would need a refund and despite this, I highly recommend using Better.com. 

As an underwriter, I am intricately familiar with the lending process. There were several things I was required to provide that were to check a box rather than a true need. This is where I didn?àôt feel their staff understood enough of underwriting to be able to leave off the non-essentials that add no value and waste your time. They have a team that makes sure all boxes are checked BEFORE you go to underwriters?à¶and those initial people don?àôt underwrite, so they have no concept when you try to explain why that particular piece of info is irrelevant and not required by law.  And I confirmed that these items weren?àôt ?à?required?àù because the other lender (that ended up closing my loan) never asked for them. 

All in all, the rate I got from Better was umm?à¶slightly better.  I went with the other lender because they seemed more experienced and mostly, he told me I would close 2 weeks early.  In hindsight, I would take the hassle of digging out some extra docs for the lower rate with and straightforwardness of Better.com. The other mortgage broker showed his fee as $1000, gave me several disclosures showing $1000 to him?à¶until the day of closing, then slipped in a new disclosure with a $4250 fee to him.   (This fee from Better would have been $500) So my choice was to cancel closing and lose my house that had a backup offer waiting, or close and pay him his illegal $4250. (They cannot legally increase fees within 5 days of closing).  I closed and paid it. And six months later - before I found time to report him for violating lending laws - the mortgage company realized it and sent me a check for $4250. 

So as a banker, I would recommend Better.com. And will use them if I ever buy another house.  Brokers can be sleazy and I feel that Better.com is a good company that follows the rules that are designed to protect you. They don?àôt have brokers. You pay them $500 straight up versus a broker getting paid $4250 for collecting your paperwork and emailing it to the lender. And it turns out, my mortgage would have closed on the same date no matter which lender I chose. They all set the date to what the contract said and made zero effort to close before that date. Although one lied and said we would close earlier and Better told the truth.";5;US;en;FALSE;2671;2022;9/1/2022;0;Pre-Betsy;0,7623
631baf4c6a3e1ed2c3cec896;9/9/2022 23:25;The overall experience was outstanding?àîa friendly platform with good technology. And the excellent team ready to help if any questions apperar. I was impressed by how easy the mortgage process was to deal with.;5;US;en;FALSE;210;2022;9/1/2022;0;Pre-Betsy;0,9638
630d3b6c6a3e1ed2c3c42ab3;8/30/2022 0:19;Everyone I worked with (Joe Laughon, Alyssa Segui, and Courtney Beacham) was very responsive, and their answers to my questions were complete and helpful. Alyssa Segui was especially helpful. I especially like the dashboard and the task list that made it very easy to keep up with what needed done throughout the process.;5;US;en;FALSE;321;2022;8/1/2022;0;Pre-Betsy;0,9283
6301064e142fce1f45ffccb8;8/20/2022 18:05;"Nothing but good things to say about my experience with Better. The website is very intuitive and user friendly. The Better team worked exceptionally fast in requesting and processing all the necessary documentation to keep my purchase on schedule.  Special thanks to my Home Advisor Mr. Andrew Fernandez. 
 He was highly responsive to all my inquires and I always felt well informed during every step of the buying process.  I can say unequivocally that this was the best home buying process I have ever undertaken and I'm certain that when an opportunity arises to refi or if I need to purchase another home, I will be looking to use Better's services again.  Kudos to a company that truly lives up to their name.";5;US;en;FALSE;715;2022;8/1/2022;0;Pre-Betsy;0,9928
62d0b4c78000af4a88408719;7/15/2022 2:28;The pre-approval process was seamless and even thou a few hiccups occurred, the team at Better was committed to seeing it to the end. Ankit was fantastic and I appreciate the whole team at Better. Thank You!;5;US;en;FALSE;207;2022;7/1/2022;0;Pre-Betsy;0,9432
62d00c728000af4a883fea8d;7/14/2022 14:30;The process was easy. Terrence Wolfe communicated often and honestly throughout the process.  The task manager was simple and easy to use.;5;US;en;FALSE;138;2022;7/1/2022;0;Pre-Betsy;0,8316
62c8b4efe77911f2449eb0cd;7/9/2022 0:51;I?àôm at 45+ days past closing and some of debts have still not been paid off due to the slow and lax settlement process from better mortgage. Stay away and re-fi or purchase locally.;1;US;en;FALSE;181;2022;7/1/2022;0;Pre-Betsy;0,4404
62ae5482266eedb3c15d534d;6/19/2022 0:41;Better.com mortgage company?à?s quickly ordered an appraisal that I paid $550 for. Then denied my loan. I absolutely do not recommend this company;1;US;en;FALSE;144;2022;6/1/2022;0;Pre-Betsy;-0,6455
62a7932d6d54f9210714e9ce;6/13/2022 21:42;Ankit was my loan officer, and was great throughout the process. At certain points I needed help navigating what was needed, and he was readily available to  either chat, text or email. We were able to move fairly quickly through the underwriting process, and closed on time. The underwriting process was a little frustrating at times as additional information became needed, but Ankit really helped resolve a few issues and keep things moving. On his end, it was a great experience overall.;5;US;en;FALSE;491;2022;6/1/2022;0;Pre-Betsy;0,9276
62a790860031539b613eb29c;6/13/2022 21:31;"A horrible experience from beginning to end.
I applied for a mortgage with Better and initially found the pre-approval process smooth and the online account dashboard very user-friendly. That's the sum of my positive experience.

I opted to use a recommended Better real estate agent so I could take advantage of some perks they had to offer by using their lending and real estate service in tandem. One problem with this was that neither my home loan representative nor my real estate agent was local to the area. The home loan representative was out of state, and the real estate agent was in downtown Nashville in Davidson County (while we were looking to buy in Sumner County). This made most of the communication happen by email or SMS.

My first home loan representative with Better never communicated with me. I had questions about the approval process, so I emailed him. Then called him and left a voicemail. One week went by without a response, and Better had to assign me another home loan representative.

My Better real estate agent was Tracey Gracey. We toured three homes together with my dad, who was a retired real estate agent. My dad noticed possible issues with the houses that Tracey Gracey did not.

When we decided on a home, since most of my communication with Tracey Gracey was by email, I didn?àôt fully understand the buying process. She recommended I put up to 5% in earnest money, so I did. But my dad thought it was very risky putting that much up, and after getting a thorough explanation from him, I agreed. I wish Tracey would have been as thorough.

During the inspection, my dad and I were in attendance, but Tracey Gracey was not there until much later. In fact, the seller had to leave her house keys with my dad, the father of the buyer. She eventually showed up the last 20 minutes of the inspection.

The seller?àôs agent advertised the home as coming with the appliances, but Tracey Gracey did not recommend that the appliances be listed as part of the property in the sale agreement. My dad advised me to get an amended sales agreement detailing every appliance that was to be left with the property. Tracey said that wasn?àôt necessary, so I had to tell her outright to get the paperwork done and contact the seller?àôs agent about it.

After a few weeks of house hunting, we signed the sale agreement for a home. When it came time to move from pre-approval to verified approval, Better changed their mind and decided not to give me verified pre-approval for the amount that I was originally pre-approved for. Nothing changed regarding my employment or finances. My 2nd home loan representative with Better said that my wife could not be a co-borrower because she did not have a credit score at all, despite having been pre-approved by the 2nd home loan representative. He advised us to apply again but with myself as the only borrower. When I reapplied, I was assigned yet another home loan representative. This made it my 3rd representative with Better. In the end, I could not get approved for the amount I needed.

I was left with 5 business days to find a lender who would give me verified approval for the amount I needed. And I found that in Rocket Mortgage. Rocket Mortgage had me approved and the underwriting started in less than 24 hours.
By the closing date, I found out that Tracey Gracey had been fired even though I had not yet given any feedback. I am not sure what happened there. My second real estate agent with Better was Taketia Morgan. We met at the property for a final walkthrough, and she asked me if I wanted her to be present for the closing. I thought, ?à?Isn?àôt it your job to present at the closing??àù

So that was my experience with Better. 3 home loan representatives and 2 real estate agents. No one did their job correctly, and they still got paid 3% commission. My dad helped me like a real estate agent, and Rocket Mortgage got my home loan done for the closing.

Lesson learned? Use a local real estate agent and local home lender that everyone knows face-to-face.";1;US;en;FALSE;4031;2022;6/1/2022;0;Pre-Betsy;0,9931
629f727ccf44b8147b8604e8;6/7/2022 17:45;Better was able to provide good rates and the process online went smoothly and was self explanatory. Being able to use Better for home owners insurance was also a plus. The drawbacks are that communication is sometimes difficult and you may have to wait a day to hear something. Doing a closing on a property that was out of state presented some challenges for getting information in time to make the process efficient.;4;US;en;FALSE;419;2022;6/1/2022;0;Pre-Betsy;0,8519
628e31e54b16276ac9901800;5/25/2022 15:40;Better was in fact better than the others in many ways. The team there was excellent at communicating and keeping us up to date on everything. The user interface was also easier to use than the other company we were looking into. Better's rates were pretty competitive too. But what I liked most about this company was that even though they were naturally trying to get our business, they seemed like they were honestly doing what was best for us. Our contact at the end of the process, Pratik, was more than helpful whenever I had questions for him and I really appreciated all that he did to help make this process easier for us.;5;US;en;FALSE;631;2022;5/1/2022;0;Pre-Betsy;0,9921
6287951e4b16276ac98b59b3;5/20/2022 15:18;The real estate side of Better was wonderful. The title company was great. The mortgage side of better was absolutely awful. The stress this team gave me made me lose 10 pounds and sent me into a panic attack. Our Home Advisor changed multiple times, and the one we had at the end was completely incompetent. She gave us wrong information multiple times. She did not seem to understand the process or the details of our loan. She did not communicate to us in a timely manner. In the week leading up to closing there were multiple issues with our ICD and she kept promising that it would be fixed the next day and it never would be. Things got so bad that the morning of our closing things still were not fixed and she was not communicating at all. Our real estate agent had to step in and navigate the process for us because our Home Advisor was so incompetent. Our real estate agent is the only reason we were able to close on time. Someone seriously needs to look at the Mortgage side of Better and our Home Advisor as this was one of the worst experiences I've ever had.;1;US;en;FALSE;1073;2022;5/1/2022;0;Pre-Betsy;-0,9519
628392c64b16276ac987f3ab;5/17/2022 14:19;Quick and easy everything was explained and went smoothly.;5;US;en;FALSE;58;2022;5/1/2022;0;Pre-Betsy;0,4404
6283154e604d19208432125a;5/17/2022 5:23;Better was by far the most transparent and informative lender experience I could imagine. Every step and need was communicated so well. The process was clear and accessible, there was no one running away to magically calculate nonsensical figures. Everyone involved was honest, forthright, made certain I was comfortable and promptly answered all of my questions.;5;US;en;FALSE;363;2022;5/1/2022;0;Pre-Betsy;0,9292
